Year,Week,District,Stations,Cases
2019,31,RAMECHHAP,Manthali,
2019,31,RASUWA,Dhunche,
2019,31,ROLPA,"Libang Gaun, Liwang",
2019,31,RUPANDEHI,Bhairahawa Airport,1.0
2019,31,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,31,SANKHUWASABHA,Num,
2019,31,SAPTARI,Rajbiraj,
2019,31,SARLAHI,Karmaiya,
2019,31,SINDHULI,Sindhuli Madhi,
2019,31,SINDHUPALCHOK,No station found in dataset,
2019,31,SIRAHA,Lahan,
2019,31,SOLUKHUMBU,No station found in dataset,
2019,31,SUNSARI,Tarahara,
2019,31,SURKHET,Surkhet Airport (Birendranagar),
2019,31,SYANGJA,Syangja,
2019,31,TANAHU,Bandipur,1.0
2019,31,TAPLEJUNG,Taplejung,
2019,31,TERHATHUM,Terhathum,
2019,31,UDAYAPUR,Udayapur Gadhi,
2019,31,WEST,No station found in dataset,
2019,31,WEST,No station found in dataset,
2019,31,,No station found in dataset,
2019,32,ACHHAM,Mangalsen,
2019,32,ARGHAKHANCHI,No station found in dataset,
2019,32,BAGLUNG,Baglung,
2019,32,BAITADI,Patan new,
2019,32,BAJHANG,Chainpur Bajhang new aws,
2019,32,BAJURA,Bajura (Martadi),
2019,32,BANKE,Khajura (Nepalganj),
2019,32,BARA,Simara Airport,
2019,32,BARDIYA,Gulariya,
2019,32,BHAKTAPUR,Bhaktapur,
2019,32,BHOJPUR,No station found in dataset,
2019,32,CHITAWAN,No station found in dataset,2.0
2019,32,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,32,DAILEKH,Dailekh,
2019,32,DANG,Ghorai (Dang),
2019,32,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2019,32,DHADING,"Dhunibesi, Dhunibesi_delete",1.0
2019,32,DHANKUTA,No station found in dataset,
2019,32,DHANUSA,No station found in dataset,
2019,32,DOLAKHA,Charikot,
2019,32,DOLPA,Dunai,
2019,32,DOTI,Dipayal (Doti),
2019,32,EAST,No station found in dataset,
2019,32,EAST,No station found in dataset,
2019,32,GORKHA,No station found in dataset,
2019,32,GULMI,Tamghas,
2019,32,HUMLA,"Simikot, Simikot Airport",
2019,32,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2019,32,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,32,JHAPA,Gaida (Kankai),8.0
2019,32,JUMLA,Jumla,
2019,32,KAILALI,Tikapur,
2019,32,KALIKOT,"Manma, Manma_AWS",
2019,32,KANCHANPUR,Mahendra Nagar,
2019,32,KAPILBASTU,No station found in dataset,
2019,32,KASKI,Pokhara Airport,27.0
2019,32,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",13.0
2019,32,KAVREPALANCHOK,No station found in dataset,
2019,32,KHOTANG,Diktel,
2019,32,LALITPUR,Khumaltar,1.0
2019,32,LAMJUNG,Khudi Bazar,
2019,32,MAHOTTARI,Jalesor,
2019,32,MAKWANPUR,Hetauda N.F.I.,
2019,32,MANANG,Manang Bhot,
2019,32,MORANG,Biratnagar Airport,
2019,32,MUGU,Gamadi Shree Nagar,
2019,32,MUSTANG,"Jomsom, Jomsom TPB",
2019,32,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2019,32,NUWAKOT,Nuwakot,
2019,32,OKHALDHUNGA,Okhaldhunga,
2019,32,PALPA,Tansen,1.0
2019,32,PANCHTHAR,Phidim (Panchther),
2019,32,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,32,PARSA,Birganj,
2019,32,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,32,RAMECHHAP,Manthali,
2019,32,RASUWA,Dhunche,
2019,32,ROLPA,"Libang Gaun, Liwang",
2019,32,RUPANDEHI,Bhairahawa Airport,1.0
2019,32,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,32,SANKHUWASABHA,Num,
2019,32,SAPTARI,Rajbiraj,
2019,32,SARLAHI,Karmaiya,
2019,32,SINDHULI,Sindhuli Madhi,
2019,32,SINDHUPALCHOK,No station found in dataset,
2019,32,SIRAHA,Lahan,
2019,32,SOLUKHUMBU,No station found in dataset,
2019,32,SUNSARI,Tarahara,
2019,32,SURKHET,Surkhet Airport (Birendranagar),
2019,32,SYANGJA,Syangja,
2019,32,TANAHU,Bandipur,2.0
2019,32,TAPLEJUNG,Taplejung,
2019,32,TERHATHUM,Terhathum,
2019,32,UDAYAPUR,Udayapur Gadhi,
2019,32,WEST,No station found in dataset,
2019,32,WEST,No station found in dataset,
2019,32,,No station found in dataset,
2019,33,ACHHAM,Mangalsen,
2019,33,ARGHAKHANCHI,No station found in dataset,
2019,33,BAGLUNG,Baglung,
2019,33,BAITADI,Patan new,
2019,33,BAJHANG,Chainpur Bajhang new aws,
2019,33,BAJURA,Bajura (Martadi),
2019,33,BANKE,Khajura (Nepalganj),1.0
2019,33,BARA,Simara Airport,
2019,33,BARDIYA,Gulariya,
2019,33,BHAKTAPUR,Bhaktapur,
2019,33,BHOJPUR,No station found in dataset,
2019,33,CHITAWAN,No station found in dataset,8.0
2019,33,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,33,DAILEKH,Dailekh,
2019,33,DANG,Ghorai (Dang),
2019,33,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2019,33,DHADING,"Dhunibesi, Dhunibesi_delete",
2019,33,DHANKUTA,No station found in dataset,
2019,33,DHANUSA,No station found in dataset,
2019,33,DOLAKHA,Charikot,
2019,33,DOLPA,Dunai,
2019,33,DOTI,Dipayal (Doti),
2019,33,EAST,No station found in dataset,
2019,33,EAST,No station found in dataset,
2019,33,GORKHA,No station found in dataset,
2019,33,GULMI,Tamghas,
2019,33,HUMLA,"Simikot, Simikot Airport",
2019,33,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2019,33,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,33,JHAPA,Gaida (Kankai),11.0
2019,33,JUMLA,Jumla,
2019,33,KAILALI,Tikapur,
2019,33,KALIKOT,"Manma, Manma_AWS",
2019,33,KANCHANPUR,Mahendra Nagar,
2019,33,KAPILBASTU,No station found in dataset,
2019,33,KASKI,Pokhara Airport,55.0
2019,33,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",21.0
2019,33,KAVREPALANCHOK,No station found in dataset,
2019,33,KHOTANG,Diktel,
2019,33,LALITPUR,Khumaltar,4.0
2019,33,LAMJUNG,Khudi Bazar,
2019,33,MAHOTTARI,Jalesor,
2019,33,MAKWANPUR,Hetauda N.F.I.,6.0
2019,33,MANANG,Manang Bhot,
2019,33,MORANG,Biratnagar Airport,1.0
2019,33,MUGU,Gamadi Shree Nagar,
2019,33,MUSTANG,"Jomsom, Jomsom TPB",
2019,33,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2019,33,NUWAKOT,Nuwakot,
2019,33,OKHALDHUNGA,Okhaldhunga,
2019,33,PALPA,Tansen,2.0
2019,33,PANCHTHAR,Phidim (Panchther),
2019,33,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,33,PARSA,Birganj,
2019,33,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,33,RAMECHHAP,Manthali,
2019,33,RASUWA,Dhunche,
2019,33,ROLPA,"Libang Gaun, Liwang",
2019,33,RUPANDEHI,Bhairahawa Airport,7.0
2019,33,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,33,SANKHUWASABHA,Num,
2019,33,SAPTARI,Rajbiraj,
2019,33,SARLAHI,Karmaiya,
2019,33,SINDHULI,Sindhuli Madhi,
2019,33,SINDHUPALCHOK,No station found in dataset,
2019,33,SIRAHA,Lahan,
2019,33,SOLUKHUMBU,No station found in dataset,
2019,33,SUNSARI,Tarahara,
2019,33,SURKHET,Surkhet Airport (Birendranagar),
2019,33,SYANGJA,Syangja,
2019,33,TANAHU,Bandipur,3.0
2019,33,TAPLEJUNG,Taplejung,
2019,33,TERHATHUM,Terhathum,
2019,33,UDAYAPUR,Udayapur Gadhi,
2019,33,WEST,No station found in dataset,
2019,33,WEST,No station found in dataset,
2019,33,,No station found in dataset,
2019,34,ACHHAM,Mangalsen,
2019,34,ARGHAKHANCHI,No station found in dataset,
2019,34,BAGLUNG,Baglung,
2019,34,BAITADI,Patan new,
2019,34,BAJHANG,Chainpur Bajhang new aws,
2019,34,BAJURA,Bajura (Martadi),
2019,34,BANKE,Khajura (Nepalganj),1.0
2019,34,BARA,Simara Airport,
2019,34,BARDIYA,Gulariya,
2019,34,BHAKTAPUR,Bhaktapur,
2019,34,BHOJPUR,No station found in dataset,
2019,34,CHITAWAN,No station found in dataset,57.0
2019,34,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,34,DAILEKH,Dailekh,
2019,34,DANG,Ghorai (Dang),
2019,34,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",1.0
2019,34,DHADING,"Dhunibesi, Dhunibesi_delete",1.0
2019,34,DHANKUTA,No station found in dataset,
2019,34,DHANUSA,No station found in dataset,
2019,34,DOLAKHA,Charikot,
2019,34,DOLPA,Dunai,
2019,34,DOTI,Dipayal (Doti),
2019,34,EAST,No station found in dataset,
2019,34,EAST,No station found in dataset,
2019,34,GORKHA,No station found in dataset,
2019,34,GULMI,Tamghas,
2019,34,HUMLA,"Simikot, Simikot Airport",
2019,34,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2019,34,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,34,JHAPA,Gaida (Kankai),4.0
2019,34,JUMLA,Jumla,
2019,34,KAILALI,Tikapur,
2019,34,KALIKOT,"Manma, Manma_AWS",
2019,34,KANCHANPUR,Mahendra Nagar,1.0
2019,34,KAPILBASTU,No station found in dataset,
2019,34,KASKI,Pokhara Airport,156.0
2019,34,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",40.0
2019,34,KAVREPALANCHOK,No station found in dataset,
2019,34,KHOTANG,Diktel,
2019,34,LALITPUR,Khumaltar,10.0
2019,34,LAMJUNG,Khudi Bazar,
2019,34,MAHOTTARI,Jalesor,
2019,34,MAKWANPUR,Hetauda N.F.I.,20.0
2019,34,MANANG,Manang Bhot,
2019,34,MORANG,Biratnagar Airport,3.0
2019,34,MUGU,Gamadi Shree Nagar,
2019,34,MUSTANG,"Jomsom, Jomsom TPB",
2019,34,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2019,34,NUWAKOT,Nuwakot,
2019,34,OKHALDHUNGA,Okhaldhunga,
2019,34,PALPA,Tansen,
2019,34,PANCHTHAR,Phidim (Panchther),
2019,34,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,34,PARSA,Birganj,
2019,34,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,34,RAMECHHAP,Manthali,
2019,34,RASUWA,Dhunche,
2019,34,ROLPA,"Libang Gaun, Liwang",
2019,34,RUPANDEHI,Bhairahawa Airport,14.0
2019,34,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,34,SANKHUWASABHA,Num,
2019,34,SAPTARI,Rajbiraj,
2019,34,SARLAHI,Karmaiya,
2019,34,SINDHULI,Sindhuli Madhi,
2019,34,SINDHUPALCHOK,No station found in dataset,
2019,34,SIRAHA,Lahan,
2019,34,SOLUKHUMBU,No station found in dataset,
2019,34,SUNSARI,Tarahara,
2019,34,SURKHET,Surkhet Airport (Birendranagar),
2019,34,SYANGJA,Syangja,
2019,34,TANAHU,Bandipur,2.0
2019,34,TAPLEJUNG,Taplejung,
2019,34,TERHATHUM,Terhathum,
2019,34,UDAYAPUR,Udayapur Gadhi,
2019,34,WEST,No station found in dataset,
2019,34,WEST,No station found in dataset,
2019,34,,No station found in dataset,
2019,35,ACHHAM,Mangalsen,
2019,35,ARGHAKHANCHI,No station found in dataset,
2019,35,BAGLUNG,Baglung,
2019,35,BAITADI,Patan new,
2019,35,BAJHANG,Chainpur Bajhang new aws,
2019,35,BAJURA,Bajura (Martadi),
2019,35,BANKE,Khajura (Nepalganj),3.0
2019,35,BARA,Simara Airport,
2019,35,BARDIYA,Gulariya,
2019,35,BHAKTAPUR,Bhaktapur,4.0
2019,35,BHOJPUR,No station found in dataset,
2019,35,CHITAWAN,No station found in dataset,38.0
2019,35,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,35,DAILEKH,Dailekh,
2019,35,DANG,Ghorai (Dang),
2019,35,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",2.0
2019,35,DHADING,"Dhunibesi, Dhunibesi_delete",5.0
2019,35,DHANKUTA,No station found in dataset,
2019,35,DHANUSA,No station found in dataset,
2019,35,DOLAKHA,Charikot,
2019,35,DOLPA,Dunai,
2019,35,DOTI,Dipayal (Doti),
2019,35,EAST,No station found in dataset,
2019,35,EAST,No station found in dataset,
2019,35,GORKHA,No station found in dataset,
2019,35,GULMI,Tamghas,
2019,35,HUMLA,"Simikot, Simikot Airport",
2019,35,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2019,35,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,35,JHAPA,Gaida (Kankai),5.0
2019,35,JUMLA,Jumla,
2019,35,KAILALI,Tikapur,1.0
2019,35,KALIKOT,"Manma, Manma_AWS",
2019,35,KANCHANPUR,Mahendra Nagar,
2019,35,KAPILBASTU,No station found in dataset,
2019,35,KASKI,Pokhara Airport,206.0
2019,35,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",83.0
2019,35,KAVREPALANCHOK,No station found in dataset,
2019,35,KHOTANG,Diktel,
2019,35,LALITPUR,Khumaltar,10.0
2019,35,LAMJUNG,Khudi Bazar,
2019,35,MAHOTTARI,Jalesor,
2019,35,MAKWANPUR,Hetauda N.F.I.,17.0
2019,35,MANANG,Manang Bhot,
2019,35,MORANG,Biratnagar Airport,3.0
2019,35,MUGU,Gamadi Shree Nagar,
2019,35,MUSTANG,"Jomsom, Jomsom TPB",
2019,35,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2019,35,NUWAKOT,Nuwakot,
2019,35,OKHALDHUNGA,Okhaldhunga,
2019,35,PALPA,Tansen,3.0
2019,35,PANCHTHAR,Phidim (Panchther),1.0
2019,35,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,35,PARSA,Birganj,2.0
2019,35,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,35,RAMECHHAP,Manthali,
2019,35,RASUWA,Dhunche,
2019,35,ROLPA,"Libang Gaun, Liwang",
2019,35,RUPANDEHI,Bhairahawa Airport,36.0
2019,35,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,35,SANKHUWASABHA,Num,
2019,35,SAPTARI,Rajbiraj,
2019,35,SARLAHI,Karmaiya,
2019,35,SINDHULI,Sindhuli Madhi,
2019,35,SINDHUPALCHOK,No station found in dataset,
2019,35,SIRAHA,Lahan,
2019,35,SOLUKHUMBU,No station found in dataset,
2019,35,SUNSARI,Tarahara,
2019,35,SURKHET,Surkhet Airport (Birendranagar),1.0
2019,35,SYANGJA,Syangja,1.0
2019,35,TANAHU,Bandipur,1.0
2019,35,TAPLEJUNG,Taplejung,
2019,35,TERHATHUM,Terhathum,
2019,35,UDAYAPUR,Udayapur Gadhi,
2019,35,WEST,No station found in dataset,
2019,35,WEST,No station found in dataset,
2019,35,,No station found in dataset,
2019,36,ACHHAM,Mangalsen,
2019,36,ARGHAKHANCHI,No station found in dataset,
2019,36,BAGLUNG,Baglung,1.0
2019,36,BAITADI,Patan new,
2019,36,BAJHANG,Chainpur Bajhang new aws,
2019,36,BAJURA,Bajura (Martadi),
2019,36,BANKE,Khajura (Nepalganj),12.0
2019,36,BARA,Simara Airport,
2019,36,BARDIYA,Gulariya,
2019,36,BHAKTAPUR,Bhaktapur,44.0
2019,36,BHOJPUR,No station found in dataset,
2019,36,CHITAWAN,No station found in dataset,45.0
2019,36,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,36,DAILEKH,Dailekh,
2019,36,DANG,Ghorai (Dang),
2019,36,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",1.0
2019,36,DHADING,"Dhunibesi, Dhunibesi_delete",6.0
2019,36,DHANKUTA,No station found in dataset,1.0
2019,36,DHANUSA,No station found in dataset,
2019,36,DOLAKHA,Charikot,
2019,36,DOLPA,Dunai,
2019,36,DOTI,Dipayal (Doti),
2019,36,EAST,No station found in dataset,
2019,36,EAST,No station found in dataset,
2019,36,GORKHA,No station found in dataset,
2019,36,GULMI,Tamghas,
2019,36,HUMLA,"Simikot, Simikot Airport",
2019,36,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",3.0
2019,36,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,36,JHAPA,Gaida (Kankai),6.0
2019,36,JUMLA,Jumla,
2019,36,KAILALI,Tikapur,
2019,36,KALIKOT,"Manma, Manma_AWS",
2019,36,KANCHANPUR,Mahendra Nagar,
2019,36,KAPILBASTU,No station found in dataset,
2019,36,KASKI,Pokhara Airport,359.0
2019,36,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",221.0
2019,36,KAVREPALANCHOK,No station found in dataset,3.0
2019,36,KHOTANG,Diktel,
2019,36,LALITPUR,Khumaltar,55.0
2019,36,LAMJUNG,Khudi Bazar,2.0
2019,36,MAHOTTARI,Jalesor,
2019,36,MAKWANPUR,Hetauda N.F.I.,28.0
2019,36,MANANG,Manang Bhot,
2019,36,MORANG,Biratnagar Airport,2.0
2019,36,MUGU,Gamadi Shree Nagar,
2019,36,MUSTANG,"Jomsom, Jomsom TPB",
2019,36,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",3.0
2019,36,NUWAKOT,Nuwakot,
2019,36,OKHALDHUNGA,Okhaldhunga,
2019,36,PALPA,Tansen,2.0
2019,36,PANCHTHAR,Phidim (Panchther),
2019,36,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,36,PARSA,Birganj,6.0
2019,36,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,36,RAMECHHAP,Manthali,
2019,36,RASUWA,Dhunche,
2019,36,ROLPA,"Libang Gaun, Liwang",
2019,36,RUPANDEHI,Bhairahawa Airport,98.0
2019,36,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,36,SANKHUWASABHA,Num,
2019,36,SAPTARI,Rajbiraj,1.0
2019,36,SARLAHI,Karmaiya,
2019,36,SINDHULI,Sindhuli Madhi,
2019,36,SINDHUPALCHOK,No station found in dataset,
2019,36,SIRAHA,Lahan,
2019,36,SOLUKHUMBU,No station found in dataset,
2019,36,SUNSARI,Tarahara,4.0
2019,36,SURKHET,Surkhet Airport (Birendranagar),1.0
2019,36,SYANGJA,Syangja,1.0
2019,36,TANAHU,Bandipur,4.0
2019,36,TAPLEJUNG,Taplejung,
2019,36,TERHATHUM,Terhathum,
2019,36,UDAYAPUR,Udayapur Gadhi,
2019,36,WEST,No station found in dataset,
2019,36,WEST,No station found in dataset,
2019,36,,No station found in dataset,
2019,37,ACHHAM,Mangalsen,2.0
2019,37,ARGHAKHANCHI,No station found in dataset,
2019,37,BAGLUNG,Baglung,2.0
2019,37,BAITADI,Patan new,
2019,37,BAJHANG,Chainpur Bajhang new aws,
2019,37,BAJURA,Bajura (Martadi),
2019,37,BANKE,Khajura (Nepalganj),26.0
2019,37,BARA,Simara Airport,
2019,37,BARDIYA,Gulariya,1.0
2019,37,BHAKTAPUR,Bhaktapur,74.0
2019,37,BHOJPUR,No station found in dataset,
2019,37,CHITAWAN,No station found in dataset,36.0
2019,37,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",2.0
2019,37,DAILEKH,Dailekh,
2019,37,DANG,Ghorai (Dang),
2019,37,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",3.0
2019,37,DHADING,"Dhunibesi, Dhunibesi_delete",8.0
2019,37,DHANKUTA,No station found in dataset,1.0
2019,37,DHANUSA,No station found in dataset,
2019,37,DOLAKHA,Charikot,
2019,37,DOLPA,Dunai,
2019,37,DOTI,Dipayal (Doti),
2019,37,EAST,No station found in dataset,5.0
2019,37,EAST,No station found in dataset,
2019,37,GORKHA,No station found in dataset,
2019,37,GULMI,Tamghas,
2019,37,HUMLA,"Simikot, Simikot Airport",
2019,37,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2019,37,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,37,JHAPA,Gaida (Kankai),8.0
2019,37,JUMLA,Jumla,
2019,37,KAILALI,Tikapur,1.0
2019,37,KALIKOT,"Manma, Manma_AWS",
2019,37,KANCHANPUR,Mahendra Nagar,
2019,37,KAPILBASTU,No station found in dataset,
2019,37,KASKI,Pokhara Airport,513.0
2019,37,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",329.0
2019,37,KAVREPALANCHOK,No station found in dataset,9.0
2019,37,KHOTANG,Diktel,
2019,37,LALITPUR,Khumaltar,214.0
2019,37,LAMJUNG,Khudi Bazar,
2019,37,MAHOTTARI,Jalesor,
2019,37,MAKWANPUR,Hetauda N.F.I.,23.0
2019,37,MANANG,Manang Bhot,
2019,37,MORANG,Biratnagar Airport,14.0
2019,37,MUGU,Gamadi Shree Nagar,
2019,37,MUSTANG,"Jomsom, Jomsom TPB",
2019,37,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2019,37,NUWAKOT,Nuwakot,
2019,37,OKHALDHUNGA,Okhaldhunga,
2019,37,PALPA,Tansen,9.0
2019,37,PANCHTHAR,Phidim (Panchther),1.0
2019,37,PARBAT,"Kali Gandaki at Modi Beni, Kushma",2.0
2019,37,PARSA,Birganj,
2019,37,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2019,37,RAMECHHAP,Manthali,
2019,37,RASUWA,Dhunche,1.0
2019,37,ROLPA,"Libang Gaun, Liwang",
2019,37,RUPANDEHI,Bhairahawa Airport,249.0
2019,37,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,37,SANKHUWASABHA,Num,
2019,37,SAPTARI,Rajbiraj,1.0
2019,37,SARLAHI,Karmaiya,
2019,37,SINDHULI,Sindhuli Madhi,
2019,37,SINDHUPALCHOK,No station found in dataset,
2019,37,SIRAHA,Lahan,
2019,37,SOLUKHUMBU,No station found in dataset,
2019,37,SUNSARI,Tarahara,
2019,37,SURKHET,Surkhet Airport (Birendranagar),6.0
2019,37,SYANGJA,Syangja,1.0
2019,37,TANAHU,Bandipur,4.0
2019,37,TAPLEJUNG,Taplejung,2.0
2019,37,TERHATHUM,Terhathum,
2019,37,UDAYAPUR,Udayapur Gadhi,
2019,37,WEST,No station found in dataset,
2019,37,WEST,No station found in dataset,
2019,37,,No station found in dataset,
2019,38,ACHHAM,Mangalsen,1.0
2019,38,ARGHAKHANCHI,No station found in dataset,
2019,38,BAGLUNG,Baglung,3.0
2019,38,BAITADI,Patan new,
2019,38,BAJHANG,Chainpur Bajhang new aws,
2019,38,BAJURA,Bajura (Martadi),
2019,38,BANKE,Khajura (Nepalganj),17.0
2019,38,BARA,Simara Airport,
2019,38,BARDIYA,Gulariya,
2019,38,BHAKTAPUR,Bhaktapur,56.0
2019,38,BHOJPUR,No station found in dataset,
2019,38,CHITAWAN,No station found in dataset,12.0
2019,38,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,38,DAILEKH,Dailekh,
2019,38,DANG,Ghorai (Dang),
2019,38,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",1.0
2019,38,DHADING,"Dhunibesi, Dhunibesi_delete",8.0
2019,38,DHANKUTA,No station found in dataset,
2019,38,DHANUSA,No station found in dataset,
2019,38,DOLAKHA,Charikot,
2019,38,DOLPA,Dunai,
2019,38,DOTI,Dipayal (Doti),
2019,38,EAST,No station found in dataset,12.0
2019,38,EAST,No station found in dataset,
2019,38,GORKHA,No station found in dataset,
2019,38,GULMI,Tamghas,
2019,38,HUMLA,"Simikot, Simikot Airport",
2019,38,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",2.0
2019,38,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2019,38,JHAPA,Gaida (Kankai),10.0
2019,38,JUMLA,Jumla,
2019,38,KAILALI,Tikapur,2.0
2019,38,KALIKOT,"Manma, Manma_AWS",
2019,38,KANCHANPUR,Mahendra Nagar,5.0
2019,38,KAPILBASTU,No station found in dataset,3.0
2019,38,KASKI,Pokhara Airport,466.0
2019,38,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",384.0
2019,38,KAVREPALANCHOK,No station found in dataset,8.0
2019,38,KHOTANG,Diktel,
2019,38,LALITPUR,Khumaltar,281.0
2019,38,LAMJUNG,Khudi Bazar,
2019,38,MAHOTTARI,Jalesor,
2019,38,MAKWANPUR,Hetauda N.F.I.,23.0
2019,38,MANANG,Manang Bhot,
2019,38,MORANG,Biratnagar Airport,47.0
2019,38,MUGU,Gamadi Shree Nagar,
2019,38,MUSTANG,"Jomsom, Jomsom TPB",
2019,38,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",2.0
2019,38,NUWAKOT,Nuwakot,
2019,38,OKHALDHUNGA,Okhaldhunga,
2019,38,PALPA,Tansen,1.0
2019,38,PANCHTHAR,Phidim (Panchther),
2019,38,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2019,38,PARSA,Birganj,
2019,38,PYUTHAN,"Bijuwar Tar, Bijuwatar",1.0
2019,38,RAMECHHAP,Manthali,
2019,38,RASUWA,Dhunche,
2019,38,ROLPA,"Libang Gaun, Liwang",
2019,38,RUPANDEHI,Bhairahawa Airport,374.0
2019,38,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2019,38,SANKHUWASABHA,Num,2.0
2019,38,SAPTARI,Rajbiraj,2.0
2019,38,SARLAHI,Karmaiya,
2019,38,SINDHULI,Sindhuli Madhi,
2019,38,SINDHUPALCHOK,No station found in dataset,
2019,38,SIRAHA,Lahan,
2019,38,SOLUKHUMBU,No station found in dataset,
2019,38,SUNSARI,Tarahara,
2019,38,SURKHET,Surkhet Airport (Birendranagar),
2019,38,SYANGJA,Syangja,
2019,38,TANAHU,Bandipur,2.0
2019,38,TAPLEJUNG,Taplejung,
2019,38,TERHATHUM,Terhathum,
2019,38,UDAYAPUR,Udayapur Gadhi,5.0
2019,38,WEST,No station found in dataset,
2019,38,WEST,No station found in dataset,
2019,38,,No station found in dataset,
2019,39,ACHHAM,Mangalsen,1.0
2019,39,ARGHAKHANCHI,No station found in dataset,
2019,39,BAGLUNG,Baglung,2.0
2019,39,BAITADI,Patan new,3.0
2019,39,BAJHANG,Chainpur Bajhang new aws,
2019,39,BAJURA,Bajura (Martadi),
2019,39,BANKE,Khajura (Nepalganj),12.0
2019,39,BARA,Simara Airport,
2019,39,BARDIYA,Gulariya,
2019,39,BHAKTAPUR,Bhaktapur,29.0
2019,39,BHOJPUR,No station found in dataset,
2019,39,CHITAWAN,No station found in dataset,12.0
2019,39,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2019,39,DAILEKH,Dailekh,1.0
2019,39,DANG,Ghorai (Dang),
2019,39,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",2.0
2019,39,DHADING,"Dhunibesi, Dhunibesi_delete",11.0
2019,39,DHANKUTA,No station found in dataset,1.0
2019,39,DHANUSA,No station found in dataset,
2019,39,DOLAKHA,Charikot,
2019,39,DOLPA,Dunai,
2019,39,DOTI,Dipayal (Doti),
2019,39,EAST,No station found in dataset,1.0
